ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,,taxonomy
4330849,Bacteria,P:SR1,P:SR1,P:SR1,P:SR1,P:SR1,P:SR1,,Bacteria; P:SR1; P:SR1; P:SR1; P:SR1; P:SR1; P:SR1
4339144,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:[Odoribacteraceae],Butyricimonas,Butyricimonas,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:[Odoribacteraceae]; Butyricimonas; Butyricimonas
124470,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:[Odoribacteraceae],Butyricimonas,Butyricimonas,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:[Odoribacteraceae]; Butyricimonas; Butyricimonas
4333921,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:[Odoribacteraceae],Butyricimonas,Butyricimonas,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:[Odoribacteraceae]; Butyricimonas; Butyricimonas
4446973,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Paludibacter,Paludibacter,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Paludibacter; Paludibacter
4368575,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Parabacteroides,Parabacteroides,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Parabacteroides; Parabacteroides
1726408,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Parabacteroides,Parabacteroides,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Parabacteroides; Parabacteroides
4372003,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Parabacteroides,Parabacteroides,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Parabacteroides; Parabacteroides
306160,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Parabacteroides,Parabacteroides,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Parabacteroides; Parabacteroides
4418496,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Parabacteroides,Parabacteroides,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Parabacteroides; Parabacteroides
186233,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Parabacteroides,Parabacteroides distasonis,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Parabacteroides; Parabacteroides distasonis
4374084,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Parabacteroides,Parabacteroides distasonis,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Parabacteroides; Parabacteroides distasonis
4459021,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Tannerella,Tannerella,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Tannerella; Tannerella
4443201,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Tannerella,Tannerella,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Tannerella; Tannerella
846798,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:[Barnesiellaceae],F:[Barnesiellaceae],F:[Barnesiellaceae],,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:[Barnesiellaceae]; F:[Barnesiellaceae]; F:[Barnesiellaceae]
4445226,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:[Barnesiellaceae],F:[Barnesiellaceae],F:[Barnesiellaceae],,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:[Barnesiellaceae]; F:[Barnesiellaceae]; F:[Barnesiellaceae]
197517,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:[Barnesiellaceae],F:[Barnesiellaceae],F:[Barnesiellaceae],,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:[Barnesiellaceae]; F:[Barnesiellaceae]; F:[Barnesiellaceae]
4470870,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:[Barnesiellaceae],F:[Barnesiellaceae],F:[Barnesiellaceae],,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:[Barnesiellaceae]; F:[Barnesiellaceae]; F:[Barnesiellaceae]
185420,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Bacteroidaceae,Bacteroides,Bacteroides,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Bacteroidaceae; Bacteroides; Bacteroides
4459993,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Porphyromonas,Porphyromonas,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Porphyromonas; Porphyromonas
4315834,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Porphyromonas,Porphyromonas,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Porphyromonas; Porphyromonas
4409545,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Porphyromonas,Porphyromonas,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Porphyromonas; Porphyromonas
4465803,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Porphyromonas,Porphyromonas,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Porphyromonas; Porphyromonas
3718254,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Porphyromonas,Porphyromonas,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Porphyromonas; Porphyromonas
692756,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Porphyromonas,Porphyromonas,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Porphyromonas; Porphyromonas
1097961,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Porphyromonas,Porphyromonas,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Porphyromonas; Porphyromonas
138179,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Porphyromonas,Porphyromonas,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Porphyromonas; Porphyromonas
495017,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Porphyromonas,Porphyromonas,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Porphyromonas; Porphyromonas
4423790,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Porphyromonas,Porphyromonas endodontalis,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Porphyromonas; Porphyromonas endodontalis
435264,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Porphyromonas,Porphyromonas,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Porphyromonas; Porphyromonas
1035532,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Porphyromonas,Porphyromonas,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Porphyromonas; Porphyromonas
874462,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Porphyromonadaceae,Porphyromonas,Porphyromonas,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Porphyromonadaceae; Porphyromonas; Porphyromonas
1066956,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Rikenellaceae,Blvii28,Blvii28,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Rikenellaceae; Blvii28; Blvii28
1106150,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:Flavobacteriaceae,Capnocytophaga,Capnocytophaga,,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:Flavobacteriaceae; Capnocytophaga; Capnocytophaga
4433523,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:Flavobacteriaceae,Capnocytophaga,Capnocytophaga,,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:Flavobacteriaceae; Capnocytophaga; Capnocytophaga
4323508,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:Flavobacteriaceae,Capnocytophaga,Capnocytophaga,,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:Flavobacteriaceae; Capnocytophaga; Capnocytophaga
4313141,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:Flavobacteriaceae,Capnocytophaga,Capnocytophaga,,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:Flavobacteriaceae; Capnocytophaga; Capnocytophaga
71957,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:Flavobacteriaceae,Capnocytophaga,Capnocytophaga,,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:Flavobacteriaceae; Capnocytophaga; Capnocytophaga
4419376,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:Flavobacteriaceae,Capnocytophaga,Capnocytophaga,,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:Flavobacteriaceae; Capnocytophaga; Capnocytophaga
4417749,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:Flavobacteriaceae,Capnocytophaga,Capnocytophaga,,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:Flavobacteriaceae; Capnocytophaga; Capnocytophaga
4451646,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:Flavobacteriaceae,Capnocytophaga,Capnocytophaga,,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:Flavobacteriaceae; Capnocytophaga; Capnocytophaga
168817,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:Flavobacteriaceae,Capnocytophaga,Capnocytophaga ochracea,,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:Flavobacteriaceae; Capnocytophaga; Capnocytophaga ochracea
4447993,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:Flavobacteriaceae,Capnocytophaga,Capnocytophaga ochracea,,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:Flavobacteriaceae; Capnocytophaga; Capnocytophaga ochracea
4333110,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:Flavobacteriaceae,Capnocytophaga,Capnocytophaga ochracea,,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:Flavobacteriaceae; Capnocytophaga; Capnocytophaga ochracea
878951,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:Flavobacteriaceae,Capnocytophaga,Capnocytophaga,,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:Flavobacteriaceae; Capnocytophaga; Capnocytophaga
4445178,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:Flavobacteriaceae,Capnocytophaga,Capnocytophaga,,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:Flavobacteriaceae; Capnocytophaga; Capnocytophaga
1574711,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:Flavobacteriaceae,Flavobacterium,Flavobacterium,,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:Flavobacteriaceae; Flavobacterium; Flavobacterium
257175,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:[Weeksellaceae],F:[Weeksellaceae],F:[Weeksellaceae],,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:[Weeksellaceae]; F:[Weeksellaceae]; F:[Weeksellaceae]
887744,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:[Weeksellaceae],F:[Weeksellaceae],F:[Weeksellaceae],,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:[Weeksellaceae]; F:[Weeksellaceae]; F:[Weeksellaceae]
4307843,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:[Weeksellaceae],F:[Weeksellaceae],F:[Weeksellaceae],,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:[Weeksellaceae]; F:[Weeksellaceae]; F:[Weeksellaceae]
4433676,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:[Weeksellaceae],F:[Weeksellaceae],F:[Weeksellaceae],,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:[Weeksellaceae]; F:[Weeksellaceae]; F:[Weeksellaceae]
977686,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:[Weeksellaceae],F:[Weeksellaceae],F:[Weeksellaceae],,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:[Weeksellaceae]; F:[Weeksellaceae]; F:[Weeksellaceae]
408706,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:[Weeksellaceae],Chryseobacterium,Chryseobacterium,,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:[Weeksellaceae]; Chryseobacterium; Chryseobacterium
4414692,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:[Weeksellaceae],Chryseobacterium,Chryseobacterium,,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:[Weeksellaceae]; Chryseobacterium; Chryseobacterium
258175,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:[Weeksellaceae],Chryseobacterium,Chryseobacterium,,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:[Weeksellaceae]; Chryseobacterium; Chryseobacterium
101293,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:[Weeksellaceae],Chryseobacterium,Chryseobacterium,,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:[Weeksellaceae]; Chryseobacterium; Chryseobacterium
89839,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:[Weeksellaceae],F:[Weeksellaceae],F:[Weeksellaceae],,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:[Weeksellaceae]; F:[Weeksellaceae]; F:[Weeksellaceae]
811340,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:[Weeksellaceae],F:[Weeksellaceae],F:[Weeksellaceae],,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:[Weeksellaceae]; F:[Weeksellaceae]; F:[Weeksellaceae]
4154872,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:[Weeksellaceae],Cloacibacterium,Cloacibacterium,,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:[Weeksellaceae]; Cloacibacterium; Cloacibacterium
2096960,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:[Weeksellaceae],F:[Weeksellaceae],F:[Weeksellaceae],,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:[Weeksellaceae]; F:[Weeksellaceae]; F:[Weeksellaceae]
154777,Bacteria,P:Bacteroidetes,C:Flavobacteriia,O:Flavobacteriales,F:[Weeksellaceae],Wautersiella,Wautersiella,,Bacteria; P:Bacteroidetes; C:Flavobacteriia; O:Flavobacteriales; F:[Weeksellaceae]; Wautersiella; Wautersiella
280968,Bacteria,P:Bacteroidetes,C:Sphingobacteriia,O:Sphingobacteriales,F:Sphingobacteriaceae,Sphingobacterium,Sphingobacterium multivorum,,Bacteria; P:Bacteroidetes; C:Sphingobacteriia; O:Sphingobacteriales; F:Sphingobacteriaceae; Sphingobacterium; Sphingobacterium multivorum
4337676,Bacteria,P:Bacteroidetes,C:Sphingobacteriia,O:Sphingobacteriales,F:Sphingobacteriaceae,Sphingobacterium,Sphingobacterium,,Bacteria; P:Bacteroidetes; C:Sphingobacteriia; O:Sphingobacteriales; F:Sphingobacteriaceae; Sphingobacterium; Sphingobacterium
826144,Bacteria,P:Bacteroidetes,C:Sphingobacteriia,O:Sphingobacteriales,F:Sphingobacteriaceae,Pedobacter,Pedobacter cryoconitis,,Bacteria; P:Bacteroidetes; C:Sphingobacteriia; O:Sphingobacteriales; F:Sphingobacteriaceae; Pedobacter; Pedobacter cryoconitis
107529,Bacteria,P:Bacteroidetes,C:Sphingobacteriia,O:Sphingobacteriales,F:Sphingobacteriaceae,Pedobacter,Pedobacter,,Bacteria; P:Bacteroidetes; C:Sphingobacteriia; O:Sphingobacteriales; F:Sphingobacteriaceae; Pedobacter; Pedobacter
669126,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema
4340454,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema
3907,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema
3922,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema
4294775,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema
124523,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema
124932,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema
73875,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema
4376637,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema
3931,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema
4347875,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema
3932,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema
63015,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema
2372755,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema
95168,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema
565720,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema
4318566,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema
3860,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema amylovorum,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema amylovorum
3859,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema amylovorum,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema amylovorum
4447514,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema amylovorum,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema amylovorum
4459671,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema socranskii,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema socranskii
2055565,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Spirochaetales,F:Spirochaetaceae,Treponema,Treponema,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Spirochaetales; F:Spirochaetaceae; Treponema; Treponema
4465900,Bacteria,P:Spirochaetes,C:Spirochaetes,O:Sphaerochaetales,F:Sphaerochaetaceae,Sphaerochaeta,Sphaerochaeta,,Bacteria; P:Spirochaetes; C:Spirochaetes; O:Sphaerochaetales; F:Sphaerochaetaceae; Sphaerochaeta; Sphaerochaeta
791348,Bacteria,P:Proteobacteria,C:Deltaproteobacteria,O:Desulfovibrionales,F:Desulfovibrionaceae,Desulfovibrio,Desulfovibrio D168,,Bacteria; P:Proteobacteria; C:Deltaproteobacteria; O:Desulfovibrionales; F:Desulfovibrionaceae; Desulfovibrio; Desulfovibrio D168
809658,Bacteria,P:Proteobacteria,C:Deltaproteobacteria,O:Desulfovibrionales,F:Desulfovibrionaceae,Desulfovibrio,Desulfovibrio,,Bacteria; P:Proteobacteria; C:Deltaproteobacteria; O:Desulfovibrionales; F:Desulfovibrionaceae; Desulfovibrio; Desulfovibrio
4453773,Bacteria,P:Proteobacteria,C:Deltaproteobacteria,O:Desulfovibrionales,F:Desulfovibrionaceae,Desulfovibrio,Desulfovibrio,,Bacteria; P:Proteobacteria; C:Deltaproteobacteria; O:Desulfovibrionales; F:Desulfovibrionaceae; Desulfovibrio; Desulfovibrio
364203,Bacteria,P:Proteobacteria,C:Deltaproteobacteria,O:Desulfovibrionales,F:Desulfovibrionaceae,Desulfovibrio,Desulfovibrio,,Bacteria; P:Proteobacteria; C:Deltaproteobacteria; O:Desulfovibrionales; F:Desulfovibrionaceae; Desulfovibrio; Desulfovibrio
359872,Bacteria,P:Proteobacteria,C:Deltaproteobacteria,O:Desulfovibrionales,F:Desulfovibrionaceae,Bilophila,Bilophila,,Bacteria; P:Proteobacteria; C:Deltaproteobacteria; O:Desulfovibrionales; F:Desulfovibrionaceae; Bilophila; Bilophila
295094,Bacteria,P:Proteobacteria,C:Deltaproteobacteria,O:Desulfovibrionales,F:Desulfovibrionaceae,F:Desulfovibrionaceae,F:Desulfovibrionaceae,,Bacteria; P:Proteobacteria; C:Deltaproteobacteria; O:Desulfovibrionales; F:Desulfovibrionaceae; F:Desulfovibrionaceae; F:Desulfovibrionaceae
113417,Bacteria,P:Proteobacteria,C:Deltaproteobacteria,O:Desulfovibrionales,F:Desulfovibrionaceae,F:Desulfovibrionaceae,F:Desulfovibrionaceae,,Bacteria; P:Proteobacteria; C:Deltaproteobacteria; O:Desulfovibrionales; F:Desulfovibrionaceae; F:Desulfovibrionaceae; F:Desulfovibrionaceae
4467439,Bacteria,P:Actinobacteria,C:Actinobacteria,O:Actinomycetales,F:Streptomycetaceae,Streptomyces,Streptomyces,,Bacteria; P:Actinobacteria; C:Actinobacteria; O:Actinomycetales; F:Streptomycetaceae; Streptomyces; Streptomyces
2855257,Bacteria,P:Actinobacteria,C:Actinobacteria,O:Actinomycetales,F:Geodermatophilaceae,Modestobacter,Modestobacter,,Bacteria; P:Actinobacteria; C:Actinobacteria; O:Actinomycetales; F:Geodermatophilaceae; Modestobacter; Modestobacter
825808,Bacteria,P:Actinobacteria,C:Actinobacteria,O:Bifidobacteriales,F:Bifidobacteriaceae,Bifidobacterium,Bifidobacterium,,Bacteria; P:Actinobacteria; C:Actinobacteria; O:Bifidobacteriales; F:Bifidobacteriaceae; Bifidobacterium; Bifidobacterium
1142029,Bacteria,P:Actinobacteria,C:Actinobacteria,O:Bifidobacteriales,F:Bifidobacteriaceae,Bifidobacterium,Bifidobacterium,,Bacteria; P:Actinobacteria; C:Actinobacteria; O:Bifidobacteriales; F:Bifidobacteriaceae; Bifidobacterium; Bifidobacterium
137183,Bacteria,P:Actinobacteria,C:Actinobacteria,O:Bifidobacteriales,F:Bifidobacteriaceae,Gardnerella,Gardnerella,,Bacteria; P:Actinobacteria; C:Actinobacteria; O:Bifidobacteriales; F:Bifidobacteriaceae; Gardnerella; Gardnerella
